"metric","stage","sites","range","tau5","tau","tau95","p","dispersion","area","speciesN"
"chull","Virgilian",403,12.2029928106459,0.653071572614743,0.660890129411221,0.664316301595447,4.18509937503505e-44,6201.5547605201,112514.851625785,216
"chull","Virgilian",1097,12.316251167542,0.662567755637396,0.662602381959054,0.662734142316188,2.40342204754885e-44,6201.5547605201,112514.851625785,216
"chull","Morrowan",7,9.80658531101306,0.417744711369025,0.502066866672236,0.586953432491865,1.79086319503795e-08,6853.98707473175,94673.2986955261,183
"chull","Morrowan",20,10.8258084058953,0.425776466314305,0.500674007649281,0.57371992443582,9.96628001710513e-13,6853.98707473175,94673.2986955261,183
"chull","Morrowan",55,10.7547598871216,0.456120196751935,0.515873395716482,0.563877220634713,1.50773176076814e-16,6853.98707473175,94673.2986955261,183
"chull","Morrowan",148,11.0620597593896,0.497068512532976,0.5306074239205,0.571682663327857,9.54021952027344e-23,6853.98707473175,94673.2986955261,183
"chull","Morrowan",403,11.7761406554995,0.528242185925964,0.568613949757766,0.574195712797351,5.48635946082536e-27,6853.98707473175,94673.2986955261,183
"chull","Morrowan",1097,11.9273480227007,0.570701997625338,0.570853035563062,0.571250682542021,2.66288989046272e-27,6853.98707473175,94673.2986955261,183
"chull","Missourian",7,9.19639676986468,0.466137781055349,0.554101879045759,0.628758726439025,3.19749535085282e-11,6958.23333869135,148350.056294045,202
"chull","Missourian",20,9.67033949530813,0.496061027211004,0.557802176950901,0.615452042093879,2.88563860830955e-20,6958.23333869135,148350.056294045,202
"chull","Missourian",55,11.0292583941027,0.540494894282854,0.592135645357283,0.628051388841241,1.27203920563444e-29,6958.23333869135,148350.056294045,202
"chull","Missourian",148,11.7386991350935,0.595495646216914,0.618566221701385,0.635897600824701,5.39930678195277e-35,6958.23333869135,148350.056294045,202
"chull","Missourian",403,12.1640935771704,0.620235319264615,0.631576999428423,0.636464908852822,1.26673116824206e-37,6958.23333869135,148350.056294045,202
"chull","Missourian",1097,12.3135367330083,0.630240846413669,0.631816253430354,0.632396163333962,1.04794856690209e-37,6958.23333869135,148350.056294045,202
"chull","Desmoinesian",7,9.58504432967012,0.441302693466991,0.546568842311173,0.630225451881478,1.35662306938669e-10,8223.55019875379,204216.725025965,204
"chull","Desmoinesian",20,9.88015071373509,0.493119024777659,0.548935492431151,0.605360885968642,1.25608977996058e-18,8223.55019875379,204216.725025965,204
"chull","Desmoinesian",55,10.9928395976811,0.523569849009015,0.571341243451324,0.60695544398494,3.94638579437373e-27,8223.55019875379,204216.725025965,204
"chull","Desmoinesian",148,11.7617721390688,0.564131622553871,0.591120183205534,0.610670362985687,5.94160587305363e-32,8223.55019875379,204216.725025965,204
"chull","Desmoinesian",403,12.1278522946122,0.586852724312723,0.600327909913699,0.607620196198395,5.77855398861836e-34,8223.55019875379,204216.725025965,204
"chull","Desmoinesian",1097,12.3668492954033,0.601676465716527,0.60295422943387,0.603986100985935,2.40999420908804e-34,8223.55019875379,204216.725025965,204
"chull","Atokan",7,9.61167505671017,0.437936451575313,0.544627386927835,0.632410104600599,4.82738367552871e-10,8561.33380655695,114346.681376788,194
"chull","Atokan",20,10.0064249010822,0.466718159654715,0.53859664622468,0.599036782119937,6.10308949741164e-16,8561.33380655695,114346.681376788,194
"chull","Atokan",55,10.9468419597705,0.511942511528902,0.562117592141247,0.599698320127601,3.09547590418555e-24,8561.33380655695,114346.681376788,194
"chull","Atokan",148,11.4126819624923,0.554958707757561,0.586018368891377,0.608405392315602,1.10334197439105e-30,8561.33380655695,114346.681376788,194
"chull","Atokan",403,11.8003815984632,0.583355624631608,0.592233617416243,0.601299861298801,6.44418546867412e-33,8561.33380655695,114346.681376788,194
"chull","Atokan",1097,12.0381053113655,0.590970230116053,0.592637659852285,0.593711541680325,5.25676910089761e-33,8561.33380655695,114346.681376788,194
"gcd","Lopingian",7,5.88108069159527,0.159405672690231,0.327812467338266,0.494339789757899,1.33553154767084e-05,919.715755415681,6818.48979849024,123
"gcd","Lopingian",20,5.90747481151878,0.243141283238651,0.271013346324523,0.358981896258143,3.5812710037621e-05,919.715755415681,6818.48979849024,123
"gcd","Lopingian",55,5.91774437667681,0.249388314900167,0.258375526749754,0.28444438421232,6.71091620704815e-05,919.715755415681,6818.48979849024,123
"gcd","Lopingian",148,5.91774437667681,0.258375526749754,0.258375526749754,0.258375526749754,6.71091620704815e-05,919.715755415681,6818.48979849024,123
"gcd","Lopingian",403,5.91774437667681,0.258375526749754,0.258375526749754,0.258375526749754,6.71091620704815e-05,919.715755415681,6818.48979849024,123
"gcd","Lopingian",1097,5.91774437667681,0.258375526749754,0.258375526749754,0.258375526749754,6.71091620704815e-05,919.715755415681,6818.48979849024,123
"gcd","Guadalupian",7,6.37457316616061,0.253024490351635,0.348315799859327,0.418698450666602,2.19368543440005e-06,3410.7672108729,51482.7589583706,170
"gcd","Guadalupian",20,6.45845016633215,0.323566159972236,0.374680952188564,0.427712895731522,6.86139157084592e-10,3410.7672108729,51482.7589583706,170
"gcd","Guadalupian",55,6.52344146289042,0.357697769179444,0.392527206777952,0.431847810664287,2.74013491820517e-12,3410.7672108729,51482.7589583706,170
"gcd","Guadalupian",148,6.547951702139,0.379325906144168,0.404565568364675,0.423423569157226,6.12967074541469e-14,3410.7672108729,51482.7589583706,170
"gcd","Guadalupian",403,6.55611414481965,0.400761417553655,0.40552635346268,0.41081619859321,2.48898733194474e-14,3410.7672108729,51482.7589583706,170
"gcd","Guadalupian",1097,6.55718253422912,0.40552635346268,0.40552635346268,0.40552635346268,2.48898733194474e-14,3410.7672108729,51482.7589583706,170
"gcd","Meramecian",7,6.43812463823532,0.260106751073455,0.408009801031529,0.513894103759103,5.7428167408597e-05,4673.4046674481,44242.0861145043,85
"gcd","Meramecian",20,6.49184315148948,0.335519727496211,0.414100437488929,0.481683540951615,2.57569087503496e-06,4673.4046674481,44242.0861145043,85
"gcd","Meramecian",55,6.54247805179672,0.385720554540474,0.419483826413822,0.452969649741392,3.91754260373104e-07,4673.4046674481,44242.0861145043,85
"gcd","Meramecian",148,6.56137716107492,0.405783029047833,0.445037962179713,0.46724052055648,2.3309021303286e-08,4673.4046674481,44242.0861145043,85
"gcd","Meramecian",403,6.54387633410218,0.446635892651963,0.465985017591084,0.466624584671916,2.97209911691898e-09,4673.4046674481,44242.0861145043,85
"gcd","Meramecian",1097,6.54387633410218,0.465985017591084,0.465985017591084,0.465985017591084,2.97209911691898e-09,4673.4046674481,44242.0861145043,85
"gcd","Leonardian",7,6.19278519695028,0.223872220488434,0.311315844898174,0.456034506655149,2.58920144384978e-05,4716.57206709196,88599.6916446008,171
