"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Virgilian",3,7.47816532858289,216,NA,-0.0673692941146862,-0.00103194390740539,0.509259259259259,0.0476535448300772,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",5,9.23395788648501,216,NA,0.0234307208007645,-0.00326989069897259,0.502314814814815,0.049009141806879,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",7,9.8084575701239,216,NA,-0.0676026344222402,0.00460814402367405,0.5,0.0569370028644826,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Wolfcampian",10,9.79143197370551,237,NA,-0.0371513991999627,0.00182325894313712,0.506329113924051,0.0354331607383798,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",15,10.1376718233364,237,NA,-0.0363738378933667,0.00670806882799029,0.5,0.0371809286926574,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",20,10.3163041183267,237,NA,-0.0988559231972048,0.00857523075978355,0.49789029535865,0.0418197377008933,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",3,7.03221634977114,237,NA,0.0171857267993903,0.000135419698080541,0.49789029535865,0.037604329708042,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",5,8.77979125470232,237,NA,-0.0714832730978976,0.00888888650901868,0.5,0.0427786156120673,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",7,9.36727938764873,237,NA,-0.0542080836226769,0.00444007167358192,0.50210970464135,0.0423252406065411,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Atokan",10,10.3318473741084,194,NA,-1.2443456724463,0.00808674994342256,0.752577319587629,0.0641490477671404,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",15,10.635309068044,194,NA,-1.08000966864708,0.000599062400109949,0.747422680412371,0.072331784367963,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",20,10.7865547206081,194,NA,-1.03873628016298,-0.00488056828331723,0.747422680412371,0.0518940174778548,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",3,7.68622390543522,194,NA,-1.05366094331208,-0.00300795042329862,0.747422680412371,0.0570667791959819,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",5,9.42291749216992,194,NA,-1.13260722606146,0.0122193959233857,0.752577319587629,0.055377443179297,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Atokan",7,9.95128833511898,194,NA,-1.2728721947598,0.0106635376773749,0.752577319587629,0.0582340886333688,9.05501127552035,-0.0402539830524606,0.579946909079565,0.75,0
"Chesterian",10,9.50973816368738,151,NA,-1.11434279493783,-0.000592904595445076,0.745033112582781,0.0639068145010395,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",15,9.85028094318555,151,NA,-1.25062489198972,0.021259362692963,0.754966887417219,0.0641400060937511,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",20,10.0276888960733,151,NA,-1.00566822198859,-0.0134669922990403,0.748344370860927,0.0671604885961109,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",3,6.8896727943877,151,NA,-1.02673056982605,-0.00814894016684634,0.748344370860927,0.0638748740144773,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",5,8.55371773570972,151,NA,-1.1440394993968,-0.00735459384819557,0.748344370860927,0.0696585292236383,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Chesterian",7,9.09650070561792,151,NA,-0.951614639529452,-0.0189032298530439,0.748344370860927,0.0645806549984563,8.53348959127125,0.299096225362245,0.655144878637879,0.75,0
"Desmoinesian",10,10.3004235408551,204,NA,-1.09719421884921,-0.00676683070763445,0.75,0.0596221255391791,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",15,10.6422887424176,204,NA,-1.09492665980557,-0.0026253121318501,0.754901960784314,0.0659478353197435,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",20,10.8265399244706,204,NA,-1.01313072533142,-0.00404749174204349,0.75,0.0627021168550604,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",3,7.63262211619493,204,NA,-1.12816011032631,-0.00204084103789008,0.75,0.0539795655982851,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",5,9.3185358551713,204,NA,-1.15811141988411,0.00094635738686048,0.75,0.0572798939623472,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Desmoinesian",7,9.87041894382374,204,NA,-1.17324445566964,-0.000734968498483874,0.754901960784314,0.067225184589884,9.01475729246789,-0.16707640200767,-0.319607081294244,0.75,0
"Guadalupian",10,9.90443450119028,170,NA,-1.16085046770425,0.00607204247063482,0.747058823529412,0.0756538719572991,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
"Guadalupian",15,10.255274311899,170,NA,-1.04640316347017,0.000503806061795783,0.747058823529412,0.0784127096726128,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
"Guadalupian",20,10.4469284826578,170,NA,-1.28578745442987,0.0053012029044715,0.752941176470588,0.0924707836575125,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
"Guadalupian",3,7.20232232796327,170,NA,-1.15066873543946,0.00370846893299007,0.747058823529412,0.063374051794177,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
"Guadalupian",5,8.89307087366322,170,NA,-1.0583229542744,-0.00832026763086154,0.752941176470588,0.0753804553624284,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
"Guadalupian",7,9.46066180532295,170,NA,-1.27693917350653,0.0169585861003571,0.752941176470588,0.0765632690854756,8.13469253349722,-1.31062787269726,-2.0216089639488,0.75,0
"Kinderhookian",10,9.56949106348247,144,NA,-1.00833413095051,-0.00825919640266582,0.756944444444444,0.0602946066150387,8.5871677480222,0.109966849766883,-0.341173261459618,0.75,0
"Kinderhookian",15,9.92305205874992,144,NA,-1.10934869468444,-0.000299514813243899,0.75,0.0739547324257568,8.5871677480222,0.109966849766883,-0.341173261459618,0.75,0
"Kinderhookian",20,10.125101797557,144,NA,-1.16397701189262,0.0141907313707155,0.75,0.0694247638572349,8.5871677480222,0.109966849766883,-0.341173261459618,0.75,0
"Kinderhookian",3,6.80488073095045,144,NA,-1.1702972735434,0.00663594696920128,0.75,0.0650308071393996,8.5871677480222,0.109966849766883,-0.341173261459618,0.75,0
"Kinderhookian",5,8.53145621387885,144,NA,-1.15139924707287,-0.00659488608380152,0.75,0.0664933172537713,8.5871677480222,0.109966849766883,-0.341173261459618,0.75,0
"Kinderhookian",7,9.12700130981462,144,NA,-1.05493973720877,-0.00144584584603406,0.743055555555556,0.0732596141934928,8.5871677480222,0.109966849766883,-0.341173261459618,0.75,0
"Leonardian",10,10.2121336534159,171,NA,-0.966019762922462,-0.00888822551320104,0.742690058479532,0.0877820347048438,8.45883755775521,-0.324145024257989,-0.542881403183909,0.75,0
"Leonardian",15,10.5478136934691,171,NA,-1.29611626993965,0.0186033148928265,0.748538011695906,0.097609351007798,8.45883755775521,-0.324145024257989,-0.542881403183909,0.75,0
"Leonardian",20,10.7330083528018,171,NA,-1.14378743550793,0.0149565755293232,0.748538011695906,0.0961810367568992,8.45883755775521,-0.324145024257989,-0.542881403183909,0.75,0
"Leonardian",3,7.55508784343819,171,NA,-1.10246341241261,0.000548172027832579,0.754385964912281,0.0728483577059381,8.45883755775521,-0.324145024257989,-0.542881403183909,0.75,0
"Leonardian",5,9.24174964500599,171,NA,-1.10488513093454,0.00130198866847025,0.754385964912281,0.076258640809127,8.45883755775521,-0.324145024257989,-0.542881403183909,0.75,0
"Leonardian",7,9.80193684216704,171,NA,-1.04385055989302,-0.00838452029768937,0.754385964912281,0.0929775658163307,8.45883755775521,-0.324145024257989,-0.542881403183909,0.75,0
"Lopingian",10,8.69114257607386,123,NA,-1.03064525764794,-0.00457909994959876,0.747967479674797,0.0863173269497342,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0
"Lopingian",15,9.06875997268376,123,NA,-1.06463005923035,-0.0200712434144016,0.75609756097561,0.0962511026354744,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0
"Lopingian",20,9.27232870372982,123,NA,-1.07704495722731,-0.00777690147333201,0.739837398373984,0.0968459606032837,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0
"Lopingian",3,5.96864038949305,123,NA,-1.09875918260303,-0.0130528387140234,0.75609756097561,0.0846274808293607,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0
"Lopingian",5,7.66027350571922,123,NA,-1.04183312811129,-0.0067872255594949,0.747967479674797,0.0886940785958532,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0
"Lopingian",7,8.26772315918707,123,NA,-1.17097232189103,0.00839924912442606,0.752032520325203,0.0977807916455109,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0
"Meramecian",10,10.7839643378857,85,NA,-0.850630770836768,-0.0187220828278144,0.764705882352941,0.115256246195877,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0
"Meramecian",15,11.0862571938748,85,NA,-1.11899875922609,0.00145046625134603,0.752941176470588,0.137822260810316,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0
"Meramecian",20,11.2428337862568,85,NA,-1.30326624597328,0.0217256562604317,0.752941176470588,0.143529845209283,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0
"Meramecian",3,8.14299683981777,85,NA,-1.14334251302962,0.00478085948803778,0.752941176470588,0.110678908115653,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0
"Meramecian",5,9.85274867919097,85,NA,-1.05918991222637,-0.0140962334812328,0.752941176470588,0.125569150389863,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0
"Meramecian",7,10.4049306409264,85,NA,-1.24310432650257,0.0132372907786185,0.752941176470588,0.123848087471899,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0
"Missourian",10,10.165196106687,202,NA,-1.0673060072023,-0.00213411908684644,0.747524752475248,0.0624785791319198,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0
"Missourian",15,10.5381173571137,202,NA,-1.17835290439769,0.00680187948699432,0.757425742574257,0.0647868581398276,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0
"Missourian",20,10.7374491777506,202,NA,-1.16560714075618,0.00413203421145521,0.752475247524752,0.0628346413693705,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0
"Missourian",3,7.39918935002552,202,NA,-1.0988929574829,-0.0037166058514592,0.752475247524752,0.057259739396035,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0
"Missourian",5,9.11805325487506,202,NA,-1.10912070690646,-0.00460767545994575,0.752475247524752,0.0523392752763225,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0
"Missourian",7,9.70114078575856,202,NA,-1.14043147461697,0.00699016590275643,0.752475247524752,0.0600852296769708,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0
"Morrowan",10,9.63889624019493,183,NA,-1.07765769921549,-0.00342598764110163,0.745901639344262,0.0529962973537532,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0
"Morrowan",15,9.98745324352944,183,NA,-1.1196239524654,0.00605618175587368,0.754098360655738,0.0497903863881304,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0
"Morrowan",20,10.1898393755321,183,NA,-1.21272567822548,0.00949415259872862,0.748633879781421,0.0556046250628206,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0
"Morrowan",3,6.97237134966907,183,NA,-1.16553882028115,0.00660755151713467,0.748633879781421,0.0514105256682953,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0
"Morrowan",5,8.66035380347433,183,NA,-1.11960913559977,0.00138509305858856,0.743169398907104,0.0559865551710915,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0
"Morrowan",7,9.23190345798115,183,NA,-1.06465386222623,-0.0092594529459775,0.754098360655738,0.0568711072736868,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0
"Osagean",10,10.6220050331747,166,NA,-1.08187194760981,-0.00552867175195832,0.753012048192771,0.0746216731434875,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0
"Osagean",15,10.9301117139205,166,NA,-0.993836588062682,-0.00804781084831899,0.746987951807229,0.0805045890275752,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0
"Osagean",20,11.0866767406127,166,NA,-1.1553417341618,0.00604605835373964,0.746987951807229,0.0787489997370007,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0
"Osagean",3,7.94326747202416,166,NA,-0.962654390159104,-0.0175129692096274,0.746987951807229,0.0545505637343716,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0
"Osagean",5,9.64861705944266,166,NA,-1.16943434734532,0.011724890963223,0.746987951807229,0.0675775610414475,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0
"Osagean",7,10.2377741588394,166,NA,-1.04150015658912,-0.00507794854669546,0.746987951807229,0.0816326745464226,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0
"Virgilian",10,10.2434570154259,216,NA,-0.979016980847147,-0.00966601425723245,0.75462962962963,0.0621514405915226,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0
"Virgilian",15,10.598879004987,216,NA,-1.15847201008205,-0.00522991750745488,0.752314814814815,0.0578403762204909,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0
"Virgilian",20,10.7942521220822,216,NA,-1.2772261665542,0.0105033558884284,0.75462962962963,0.064732925138869,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0
"Virgilian",3,7.47816532858289,216,NA,-1.19391686047913,0.0203583833684238,0.747685185185185,0.055669041334256,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0
"Virgilian",5,9.23395788648501,216,NA,-1.05021941785329,-0.0041911005725666,0.75462962962963,0.0590862503805969,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0
"Virgilian",7,9.8084575701239,216,NA,-1.06533760382218,-0.00284191816214807,0.752314814814815,0.060780942414917,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0
"Wolfcampian",10,9.79143197370551,237,NA,-1.11489288557962,0.00803438889919008,0.742616033755274,0.0461552095714302,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0
"Wolfcampian",15,10.1376718233364,237,NA,-1.14075516148511,0.00335393674058626,0.746835443037975,0.042284580523339,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0
"Wolfcampian",20,10.3163041183267,237,NA,-1.24242229491387,0.0139623341182717,0.746835443037975,0.0463575165461201,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0
"Wolfcampian",3,7.03221634977114,237,NA,-1.09853301892703,-0.00286604910480846,0.755274261603376,0.0496172536017533,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0
"Wolfcampian",5,8.77979125470232,237,NA,-1.07196642474697,-0.0070836676074269,0.748945147679325,0.0428322885751777,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0
"Wolfcampian",7,9.36727938764873,237,NA,-1.13403186186093,0.00657945793309892,0.751054852320675,0.0426927879430217,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0
"Atokan",10,10.3346035344836,194,NA,1.07693293019049,0.00197149251965694,0.263565891472868,0.0708835198131009,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.333333333333333
"Atokan",15,10.6666744758207,194,NA,1.00613901553092,0.00106880452258607,0.251937984496124,0.0811451124183896,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.333333333333333
"Atokan",20,10.7627220158598,194,NA,1.23996211969876,-0.0055193309212342,0.255813953488372,0.0723292809352335,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.333333333333333
"Atokan",3,7.69993153712829,194,NA,1.05717454795569,0.00896766510024879,0.248062015503876,0.0673783431290551,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.333333333333333
"Atokan",5,9.39914023471308,194,NA,1.16652682483085,-0.000828513835448634,0.255813953488372,0.0704099891832382,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.333333333333333
"Atokan",7,9.92766777833118,194,NA,1.20445853400236,-0.0151539208987573,0.248062015503876,0.0776014444041383,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.333333333333333
"Chesterian",10,9.51671898636055,151,NA,1.32665964291145,-0.0161451515017041,0.247524752475248,0.0855289691407294,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.333333333333333
"Chesterian",15,9.83287910840896,151,NA,1.13649367134687,-0.00589761259109357,0.247524752475248,0.084280612684441,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.333333333333333
"Chesterian",20,10.011972911068,151,NA,1.19852370928456,-0.000615871645508107,0.247524752475248,0.0852557819818895,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.333333333333333
"Chesterian",3,6.9242632374185,151,NA,1.03810309244958,0.00886469393475327,0.257425742574257,0.0753163820845879,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.333333333333333
"Chesterian",5,8.54927360369559,151,NA,0.994500616947069,0.00394055284592232,0.257425742574257,0.0947743633443228,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.333333333333333
"Chesterian",7,9.10309523296352,151,NA,1.06702474118366,-0.00238992882053308,0.247524752475248,0.0847743492866282,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.333333333333333
