"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Lopingian",5,7.62886318167383,123,5,-1.96469802161733,0.0757828326719378,0.768292682926829,0.14000528575687,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0.333333333333333
"Lopingian",7,8.27772802003816,123,5,-2.12303679567005,0.0706109790860647,0.75,0.116945384127971,6.82406466079995,1.76310308722224,2.34171576619062,0.75,0.333333333333333
"Meramecian",10,10.7587822914709,85,0,-1.46204544301375,0.0312009995594556,0.754385964912281,0.183871168485544,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0.333333333333333
"Meramecian",15,11.1145909925511,85,0,-1.5076984838385,0.0215131675772707,0.754385964912281,0.16503140270738,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0.333333333333333
"Meramecian",20,11.2514522408666,85,0,-1.9125193690769,0.060692225970425,0.754385964912281,0.205404497444258,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0.333333333333333
"Meramecian",3,8.16864479044954,85,0,-1.10925572498853,0.0221527016796493,0.736842105263158,0.14461250863589,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0.333333333333333
"Meramecian",5,9.84422168659138,85,0,-1.31159627303363,0.0170386347569504,0.754385964912281,0.170495715407076,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0.333333333333333
"Meramecian",7,10.4157732797183,85,0,-1.69895915579658,0.0558816638891344,0.754385964912281,0.177745820687835,8.44964313587989,0.0838464553913649,0.105610614454918,0.75,0.333333333333333
"Missourian",10,10.163535751741,202,0,-1.17660619189872,0.00439702262360637,0.755555555555556,0.0825159100657759,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0.333333333333333
"Missourian",15,10.5248402373097,202,0,-1.25118704737381,0.00648913198806939,0.744444444444444,0.0714339667052591,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0.333333333333333
"Missourian",20,10.7578274303378,202,0,-1.343955531697,0.0206692751830982,0.748148148148148,0.0865319523772472,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0.333333333333333
"Missourian",3,7.41099457989555,202,0,-1.12849777896899,-0.00886717303461253,0.748148148148148,0.0778957391478784,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0.333333333333333
"Missourian",5,9.08629985158662,202,0,-1.15073766077559,0.00254275053501872,0.751851851851852,0.0745774470847579,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0.333333333333333
"Missourian",7,9.71324561311902,202,0,-1.10212848307491,-0.00169196017804696,0.751851851851852,0.0862306604485503,8.84768089046022,-0.115125583038211,-0.27648949882178,0.75,0.333333333333333
"Morrowan",10,9.61920375996017,183,0,-1.32425043005453,0.0129637226862478,0.745901639344262,0.0741875995110722,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0.333333333333333
"Morrowan",15,10.0140509972196,183,0,-0.990685294969924,-0.0171116748787712,0.754098360655738,0.0754466224441952,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0.333333333333333
"Morrowan",20,10.1743472793813,183,0,-1.05197974668014,-0.00784839329323012,0.75,0.0747933626417495,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0.333333333333333
"Morrowan",3,7.00944040829334,183,0,-1.23415749915584,0.00663807315245345,0.754098360655738,0.070739164915022,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0.333333333333333
"Morrowan",5,8.72059331513038,183,0,-1.11636317667903,0.00300282672272599,0.754098360655738,0.0736374993946321,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0.333333333333333
"Morrowan",7,9.20519878166238,183,0,-1.1079799095254,-0.00320651682119752,0.754098360655738,0.0589825575314445,8.8325858166335,0.222425458886852,0.188802894737091,0.75,0.333333333333333
"Osagean",10,10.6195920598608,166,13,-5.38853230599442,0.310154171216253,0.756756756756757,0.196064557611151,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0.333333333333333
"Osagean",15,10.9306038788359,166,13,-6.1950053259952,0.377248440891881,0.756756756756757,0.199105836494563,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0.333333333333333
"Osagean",20,11.0761433789447,166,13,-6.09812825942693,0.363735628716978,0.747747747747748,0.212194723822115,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0.333333333333333
"Osagean",3,7.9031244345574,166,14,-3.31140956301793,0.16103847601444,0.747747747747748,0.108671588025689,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0.333333333333333
"Osagean",5,9.64679841112005,166,14,-4.20018656130529,0.22943553662863,0.738738738738739,0.136964396497195,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0.333333333333333
"Osagean",7,10.2336198305664,166,13,-5.16674009500395,0.298959447384937,0.747747747747748,0.163019530616489,8.69713459778908,-0.24749146190919,-0.130504004304699,0.75,0.333333333333333
"Virgilian",10,10.2450231619842,216,0.5,-1.30098363470397,0.0201038168027736,0.756944444444444,0.0752371691139866,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0.333333333333333
"Virgilian",15,10.6038367942501,216,0,-1.45554201422158,0.0374155946170336,0.75,0.0794984132722823,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0.333333333333333
"Virgilian",20,10.7721047340705,216,1,-1.12896587178291,-0.00229721442609329,0.753472222222222,0.0796076354856242,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0.333333333333333
"Virgilian",3,7.45622943343747,216,1,-1.17701253885935,-0.00465527590466495,0.756944444444444,0.0709318257023005,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0.333333333333333
"Virgilian",5,9.23408707616523,216,0.5,-1.2192754637335,0.00564114674206196,0.763888888888889,0.0831310476024699,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0.333333333333333
"Virgilian",7,9.80454028679945,216,1,-1.34985866563769,0.0192210227345222,0.756944444444444,0.0762959045000896,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.75,0.333333333333333
"Wolfcampian",10,9.79727701985596,237,11,-3.94747717118413,0.236733999057737,0.746835443037975,0.0999862270289583,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0.333333333333333
"Wolfcampian",15,10.1537868360411,237,11.5,-3.97212279888569,0.220952235782497,0.743670886075949,0.0764411176926595,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0.333333333333333
"Wolfcampian",20,10.3389157496765,237,12,-3.79916553955011,0.212891789310454,0.746835443037975,0.0805756167419261,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0.333333333333333
"Wolfcampian",3,7.04026426414053,237,11,-2.73258448341344,0.156492718976391,0.753164556962025,0.0648083741957677,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0.333333333333333
"Wolfcampian",5,8.77070135188616,237,11,-3.29389952358747,0.196822320492539,0.746835443037975,0.0689690701582823,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0.333333333333333
"Wolfcampian",7,9.38778696976065,237,11,-3.68250576575215,0.212658995171822,0.75,0.0810435111390471,8.63765304387626,-0.178815486121056,0.543251799366137,0.75,0.333333333333333
"Atokan",10,10.3699439941169,194,1,0.331273041101566,0.0626734934589912,0.246153846153846,0.111314322572281,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.666666666666667
"Atokan",15,10.6167448950086,194,1,0.104519984446329,0.0865982825506338,0.230769230769231,0.108084139111244,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.666666666666667
"Atokan",20,10.7279989208143,194,1,0.338366278798158,0.0667503804779484,0.246153846153846,0.125893546101389,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.666666666666667
"Atokan",3,7.68284947109971,194,1,0.773709649511608,0.0279144304589895,0.246153846153846,0.0971012169323544,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.666666666666667
"Atokan",5,9.44622322257205,194,1,0.517011230138909,0.0505313948790164,0.253846153846154,0.0961868692930712,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.666666666666667
"Atokan",7,9.95194794384635,194,1,0.2070705882261,0.0741150682383965,0.246153846153846,0.0962617529587563,9.05501127552035,-0.0402539830524606,0.579946909079565,0.25,0.666666666666667
"Chesterian",10,9.47396616712911,151,5,-1.12847022730103,0.207770072603742,0.24,0.137555648540934,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.666666666666667
"Chesterian",15,9.86257385498735,151,6,-1.03404417266826,0.168803164770493,0.24,0.118258136324431,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.666666666666667
"Chesterian",20,10.0782603164712,151,5,-1.27596965565992,0.182115746871602,0.24,0.101707554049167,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.666666666666667
"Chesterian",3,6.81224195158322,151,5,-0.522879292436268,0.170026859450174,0.24,0.113214366247171,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.666666666666667
"Chesterian",5,8.52146153604861,151,5,-0.856259581379224,0.1755002848095,0.26,0.112580814276954,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.666666666666667
"Chesterian",7,9.04487793751137,151,6,-1.22755560433613,0.193789156447994,0.26,0.125754129421751,8.53348959127125,0.299096225362245,0.655144878637879,0.25,0.666666666666667
"Desmoinesian",10,10.3000469684258,204,1,0.578644295244386,0.043512451919736,0.25,0.103411334002115,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.666666666666667
"Desmoinesian",15,10.6536415675584,204,1,0.702653336084253,0.0412961996522526,0.264705882352941,0.113819443534594,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.666666666666667
"Desmoinesian",20,10.8862028018916,204,1,0.721490533270299,0.0269981399252338,0.242647058823529,0.12949882313653,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.666666666666667
"Desmoinesian",3,7.65436429564307,204,1,0.887424956739109,0.0246373121441368,0.25,0.0907810648732557,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.666666666666667
"Desmoinesian",5,9.31108436542132,204,1,0.658211753655015,0.0377507994335203,0.264705882352941,0.117941575723582,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.666666666666667
"Desmoinesian",7,9.89416914140706,204,1,0.641325788134121,0.0434878044885804,0.25,0.112287473017893,9.01475729246789,-0.16707640200767,-0.319607081294244,0.25,0.666666666666667
"Guadalupian",10,9.82413969813583,170,12,-3.65339340244543,0.380782175673858,0.245614035087719,0.151703451178991,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.666666666666667
"Guadalupian",15,10.2254955513984,170,13,-4.36660252510653,0.442289511282659,0.228070175438597,0.164376576641446,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.666666666666667
"Guadalupian",20,10.4805529987311,170,12,-4.66523057165961,0.45708827133749,0.245614035087719,0.1646740141303,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.666666666666667
"Guadalupian",3,7.23117814513141,170,12,-1.86352963019409,0.264678055100375,0.263157894736842,0.115951502779691,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.666666666666667
"Guadalupian",5,8.88089756056439,170,12,-2.8549200260392,0.328217192456003,0.245614035087719,0.136957411796901,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.666666666666667
"Guadalupian",7,9.44306760376123,170,12,-3.4050334407144,0.372195216629097,0.245614035087719,0.142479799187312,8.13469253349722,-1.31062787269726,-2.0216089639488,0.25,0.666666666666667
"Kinderhookian",10,9.59105961644764,144,0,0.848429656403109,0.034064571659869,0.25,0.143130882128817,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.666666666666667
"Kinderhookian",15,9.88138291704134,144,0,0.929398585951311,0.020811052829459,0.25,0.15232022988742,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.666666666666667
"Kinderhookian",20,10.1178313962839,144,0,0.698441859124986,0.0293117256648907,0.239583333333333,0.148090230894229,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.666666666666667
"Kinderhookian",3,6.83213728575118,144,0,0.904067700615372,0.0195756781014494,0.25,0.128021958808219,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.666666666666667
"Kinderhookian",5,8.58349513423748,144,0,0.814336823918371,0.0207726038251271,0.270833333333333,0.138885833571144,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.666666666666667
"Kinderhookian",7,9.12489243190468,144,0,0.951189302327789,0.0231909294938534,0.25,0.122453044313725,8.5871677480222,0.109966849766883,-0.341173261459618,0.25,0.666666666666667
"Leonardian",10,10.2290741099048,171,5,-1.53546379658672,0.209872173225027,0.228070175438597,0.18725003268829,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.666666666666667
"Leonardian",15,10.5510326785213,171,5,-1.18566306624958,0.181893216113515,0.245614035087719,0.161253825882745,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.666666666666667
"Leonardian",20,10.7264831568543,171,5,-1.21407279208352,0.190877781004853,0.254385964912281,0.214060876357235,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.666666666666667
"Leonardian",3,7.56040418647417,171,5,-0.249363705230473,0.124737408376811,0.263157894736842,0.131091075311656,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.666666666666667
"Leonardian",5,9.21701065427563,171,5,-1.01412615254966,0.19774867723513,0.245614035087719,0.157394645121185,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.666666666666667
"Leonardian",7,9.79461053251979,171,4,-0.866566261527158,0.158803456550543,0.245614035087719,0.148697451141843,8.45883755775521,-0.324145024257989,-0.542881403183909,0.25,0.666666666666667
"Lopingian",10,8.6404504887553,123,8,-1.2874822139261,0.180452116118701,0.24390243902439,0.156987451408451,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.666666666666667
"Lopingian",15,8.95250423519647,123,8,-1.24152377061536,0.156093706690725,0.24390243902439,0.158284872397641,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.666666666666667
"Lopingian",20,9.24730686711056,123,8,-1.41624793291294,0.199578634589996,0.24390243902439,0.157894725927967,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.666666666666667
"Lopingian",3,6.01865899681025,123,8,-0.278300548595756,0.0764302881730673,0.219512195121951,0.128870783047733,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.666666666666667
"Lopingian",5,7.66769580311325,123,8,-0.78052433837447,0.121196847588716,0.24390243902439,0.142968652554453,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.666666666666667
"Lopingian",7,8.26499578636341,123,8,-1.0299081723365,0.154817776729527,0.24390243902439,0.142949872955295,6.82406466079995,1.76310308722224,2.34171576619062,0.25,0.666666666666667
"Meramecian",10,10.7985718577873,85,0,1.50614528385562,-0.0295828176445693,0.25,0.291648096139722,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0.666666666666667
"Meramecian",15,11.2021885587659,85,0,1.21263618363623,-0.0354204637542593,0.25,0.373791077996063,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0.666666666666667
"Meramecian",20,11.35570152495,85,0,0.943968589490869,0.00529277960370257,0.25,0.47626633961601,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0.666666666666667
"Meramecian",3,8.15759454262745,85,0,0.957913088339763,0.0104766894758719,0.25,0.240583053606188,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0.666666666666667
"Meramecian",5,9.86695794265991,85,0,1.27015354559195,-0.00287979121020323,0.25,0.287636927303559,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0.666666666666667
"Meramecian",7,10.3111821624094,85,0,0.942585580285372,0.0166302766409523,0.25,0.351408069842871,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0.666666666666667
