"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Meramecian",5,9.85274867919097,85,1,-0.0497608158134924,0.326818778290083,0.0470588235294118,0.182924182451752,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0
"Meramecian",7,10.4049306409264,85,1,-0.459870454730478,0.333875743629004,0.0470588235294118,0.179701837268329,8.44964313587989,0.0838464553913649,0.105610614454918,0.25,0
"Missourian",10,10.165196106687,202,2,-1.93277861638544,0.395886233139709,0.143564356435644,0.0805688804465988,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Missourian",15,10.5381173571137,202,2,-2.18631172962392,0.400441808687892,0.138613861386139,0.076356664048915,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Missourian",20,10.7374491777506,202,2,-2.36923885699381,0.41028616081793,0.143564356435644,0.0775087073777453,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Missourian",3,7.39918935002552,202,2,-0.25577081275586,0.31278983943257,0.136138613861386,0.0642949303661367,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Missourian",5,9.11805325487506,202,2,-1.35894958860954,0.382662964169771,0.138613861386139,0.0856269571483365,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Missourian",7,9.70114078575856,202,2,-1.53122581712376,0.371432509280987,0.138613861386139,0.0770170400837401,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Morrowan",10,9.63889624019493,183,1,0.0401984877918339,0.244796229094765,0.0983606557377049,0.0702047723545516,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",15,9.98745324352944,183,1,-0.108417231111567,0.246111722689927,0.103825136612022,0.0643240508388101,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",20,10.1898393755321,183,1,-0.192952680870895,0.247723889267408,0.103825136612022,0.0586427678099991,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",3,6.97237134966907,183,1,0.773642683496608,0.22417963757819,0.0983606557377049,0.0686239401035038,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",5,8.66035380347433,183,1,0.210258257482889,0.248358832405497,0.103825136612022,0.0696763549633352,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
