"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Morrowan",403,11.7761406554995,166,NA,1.06166050100301,0.00300217426146118,0.253012048192771,0.0725493247212902,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",1097,11.9273480227007,166,NA,0.990094755264504,0.00579048523929998,0.25,0.0795721536260006,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Osagean",7,9.31584229590185,89,NA,1.15372341431717,-0.000499021693911655,0.241657397107898,0.0771122307302863,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",20,10.4156637852038,126,NA,1.16907648987636,0.0042386417148335,0.245966692688004,0.0559909049610251,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",55,11.2304038048851,147.5,NA,1.13226565073591,-0.00389617500912982,0.248275862068966,0.0573166756288754,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",148,11.6994576178695,159,NA,1.06710654785948,0.00474717296320285,0.245974842767296,0.0722485109444744,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",403,12.0771309432469,161,NA,1.23454878292597,-0.0174740206444351,0.246098602484472,0.0882258312601651,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",1097,12.1202190584433,161,NA,1.17823430197051,-0.00658527969148909,0.248447204968944,0.103811968353896,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Virgilian",7,8.53032324973557,90,NA,1.14399594335894,-0.00209040965199146,0.25121359223301,0.0507551840660141,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",20,10.0144754344274,146,NA,1.04153165012685,0.00745664293956666,0.248366013071895,0.0461807704737488,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",55,11.0369899531003,178,NA,1.10574384120982,0.00322063738882132,0.25,0.0443108008512708,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",148,11.6947877867802,198.5,NA,1.07080286221723,0.000621910847406002,0.255,0.0577250928415936,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",403,12.2029928106459,202,NA,1.06647420672806,0.00759539645393793,0.251237623762376,0.0731504718176151,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",1097,12.316251167542,202,NA,1.11755768608773,-0.00365333780860607,0.247524752475248,0.0857698162428058,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Wolfcampian",7,8.21717136101583,110,NA,1.09610211860395,-0.00382278470037903,0.25,0.0400016042400606,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",20,10.5633734347103,159,NA,1.08530971969811,-0.00451063175264793,0.25,0.0446112469729502,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",55,11.3425587286181,188,NA,1.15080128903837,-0.0041239227638074,0.247422680412371,0.0525594726770475,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",148,11.8611679293888,202,NA,1.08810365422959,-0.000540614966122768,0.252475247524752,0.0565712624694195,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",403,12.2234548928525,205,NA,1.19367903699011,-0.0047883068620678,0.248780487804878,0.0776078844926067,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",1097,12.2815863349045,205,NA,1.21257397910952,-0.00823441859545223,0.248780487804878,0.0828324232650643,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Atokan",7,9.61167505671017,69,NA,-0.00461208508747306,-0.00426248299006777,0.5,0.0563144138802346,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",20,10.0064249010822,119,NA,0.0119247608414671,-0.00201590315178235,0.496201438848921,0.0410308936497673,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",55,10.9468419597705,154,NA,-0.0905207635806661,0.00610608607612653,0.50694578429481,0.0398231522552931,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",148,11.4126819624923,177.5,NA,0.00299273060035878,0.00172501407574443,0.497092924990704,0.0499074040257317,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",403,11.8003815984632,187,NA,-0.0494692517885205,0.00271775399252137,0.50552908113392,0.0568006616206503,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Atokan",1097,12.0381053113655,187,NA,0.0634317930207592,-0.00510394509434804,0.502673796791444,0.0739952124624548,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0
"Chesterian",7,10.0435695352258,66,NA,-0.0886928700588265,0.00348153999589043,0.50675799086758,0.0602952422702661,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",20,11.2432548763417,86,NA,0.121192146075638,-0.00890247966881307,0.501937984496124,0.0668567550539449,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",55,11.7768164761612,96.5,NA,-0.097086918601136,0.0103764131489044,0.49645390070922,0.0669629485932967,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",148,10.647733452764,142,NA,0.0021660227263496,-0.00150793756565441,0.496503496503496,0.0549945119674182,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",403,11.197274335883,143,NA,0.0527135613147278,-0.00327010313852562,0.503496503496504,0.0629435563163525,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Chesterian",1097,11.2039750241596,143,NA,0.0247571066579866,-0.00063018814133688,0.496503496503496,0.0588186774122622,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0
"Desmoinesian",7,9.58504432967012,69,NA,0.00349237565756312,-0.00191044889563251,0.508335648791331,0.0788219945925231,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",20,9.88015071373509,132,NA,0.00496665971066618,-0.000410142945897183,0.495649630766981,0.0401571291990578,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",55,10.9928395976811,166,NA,0.0512329948079054,-0.00203364396511083,0.497142483916267,0.0475059301714174,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",148,11.7617721390688,181,NA,-0.0407818848705654,0.00220251083580293,0.497158999192897,0.0584343528208807,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",403,12.1278522946122,187,NA,0.0111020622582722,0.00173250610614088,0.502673796791444,0.068124194174563,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",1097,12.3668492954033,187,NA,-0.0224689347896681,0.00434011229914933,0.502673796791444,0.0819854415012274,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Guadalupian",7,8.68644992460829,96,NA,0.0220713285290155,-0.00716687507087986,0.511434782608696,0.0391519363343569,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",20,10.343364427698,132,NA,-0.0138859667419089,0.00572487910825765,0.492125496031746,0.0498287506110711,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",55,11.1117631860975,150,NA,-0.0790275995332199,0.00614098799301257,0.5,0.0501050738307881,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",148,11.5793576334418,159,NA,-0.0835258736079121,0.00711667154614792,0.5,0.0716806270006373,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",403,11.9156907735792,160,NA,0.103971415272672,-0.00845334745952622,0.50625,0.0883785655346684,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",1097,11.9338940873528,160,NA,-0.154884996878288,0.0167102657039078,0.5,0.0999436971938754,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Kinderhookian",7,10.6518511928784,57,NA,-0.000588921902110101,0.000879883531592689,0.5,0.0982439560591672,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",20,11.4340767447422,72,NA,0.0556495496682791,-0.00395817184119762,0.5,0.0737186330551013,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",55,10.6020582236679,102,NA,-0.0551064967324762,-0.000251243102964254,0.505378831694621,0.0602152970471651,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",148,10.8178508207996,130,NA,-0.0594294666084892,0.00221765942315077,0.5,0.0478794390327788,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",403,11.5768436124807,132,NA,0.121815465377779,-0.0123902725978337,0.5,0.0651931427006312,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",1097,11.6121718403433,132,NA,0.0228265751944491,-0.0065144644605556,0.5,0.07010050770124,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Leonardian",7,8.48230174745025,98,NA,-0.00733346257769719,0.00153388960122794,0.50545088280602,0.0447354164302688,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",20,10.1537552987859,130,NA,-0.023800019321615,0.000625001251834604,0.5,0.0430567775880378,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",55,10.8882567281396,155,NA,-0.00321913419518011,-0.0026678322897128,0.5,0.0500770379430618,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",148,11.5324023369922,167,NA,0.1598188937054,-0.0101211099220004,0.498520710059172,0.0629760306364866,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",403,11.9749301517554,169,NA,-0.00418314286141509,-0.000779896828349178,0.502958579881657,0.0858029844776688,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Leonardian",1097,11.9973524770398,169,NA,-0.0973827191779373,0.00744794584496976,0.497041420118343,0.0882328703536065,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0
"Lopingian",7,8.39560384206872,90,NA,0.036036187844229,-0.00616488502780047,0.5,0.0645065270258485,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",20,9.03293769682707,117,NA,0.0510840540572817,-0.00316032469132951,0.495726495726496,0.0748716989942082,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",55,10.3756954266029,117,NA,-0.0208947787342881,-0.00287773150876543,0.5,0.0831044099530838,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",148,10.3874812336009,117,NA,0.133078725349367,-0.00443816947004317,0.495726495726496,0.0864496191514827,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",403,10.3874812336009,117,NA,-0.00459619172316731,0.00424098387134534,0.495726495726496,0.0931469316270197,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",1097,10.3874812336009,117,NA,-0.0221378727673131,0.00242054197873096,0.495726495726496,0.0928629381335724,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Meramecian",7,10.3674478979252,57,NA,-0.0677534608775994,0.0104050986409431,0.508931419457735,0.15494594516949,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",20,11.037500086131,70,NA,-0.120399835904755,0.0135895914626796,0.5,0.0905083069181794,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",55,11.6481491899308,78,NA,-0.00790284166574278,0.00150084994509391,0.5,0.0935382026275753,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",148,12.2344073989864,80,NA,-0.0506276940181863,-0.00842824591013141,0.5,0.137832166178306,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",403,12.3551798663407,80,NA,-0.233010369649953,0.021452349575863,0.5,0.145335943208904,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",1097,12.3558822984465,80,NA,0.265084755449725,-0.0170724845320531,0.5,0.157363854038475,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Missourian",7,9.19639676986468,73.5,NA,0.0333219286454782,0.005728496684948,0.5,0.0569910143162881,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",20,9.67033949530813,136.5,NA,0.0315534248268649,-1.25986431848954e-05,0.492857142857143,0.0394319401896297,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",55,11.0292583941027,168,NA,0.0331070948935913,-0.00273308988820067,0.5,0.0468918203795776,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",148,11.7386991350935,183,NA,0.0247643608210728,-0.00105698101927265,0.493148395721925,0.0569353351328086,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",403,12.1640935771704,188,NA,-0.018459285693161,0.00292696995550868,0.49468085106383,0.0672262234154748,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",1097,12.3135367330083,188,NA,-0.0626875111314709,0.00132154851430917,0.5,0.0851298627103544,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Morrowan",7,9.80658531101306,68,NA,-0.00585227357965956,0.00162195478004406,0.50675799086758,0.0895459082611292,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",20,10.8258084058953,96,NA,-0.0170694522139114,0.00431778150573395,0.5,0.0704954426904449,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",55,10.7547598871216,135,NA,0.0438661636446924,-0.00471929231811396,0.496402877697842,0.0492170929544783,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",148,11.0620597593896,162,NA,-0.0636813892387829,0.00720720944961776,0.493975903614458,0.043744126800866,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",403,11.7761406554995,166,NA,0.0165455477964884,0.00212659217629128,0.5,0.0625930043856003,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Morrowan",1097,11.9273480227007,166,NA,-0.0667636788989544,0.00347630118376989,0.503012048192771,0.0654587589147283,8.8325858166335,0.222425458886852,0.188802894737091,0.5,0
"Osagean",7,9.31584229590185,89,NA,0.0109791619506544,-1.05181094152463e-05,0.505682551982436,0.0464328717294188,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",20,10.4156637852038,126,NA,0.00162622695814981,-0.000441389483531606,0.503731551099972,0.0460340509085893,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",55,11.2304038048851,147.5,NA,-0.0387777491218644,0.00113070426286376,0.503246890153911,0.0454175216973163,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",148,11.6994576178695,159,NA,-0.0453701825464381,0.00606081980071269,0.501552795031056,0.0566215666215083,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",403,12.0771309432469,161,NA,0.0323672936697885,0.000939149666189459,0.503105590062112,0.0856850900219909,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Osagean",1097,12.1202190584433,161,NA,0.0101008723441125,0.00235877553729611,0.5,0.0755489895577977,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
