"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Osagean",55,11.2452071064492,147.5,17,-6.28417447594576,0.48715223466956,0.242448979591837,0.352091941311441,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",148,11.6932192114336,159,20,-9.59064787731599,0.741958296227252,0.25,0.334680533021163,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",403,12.094502416493,161,20,-12.2354926060222,0.929425215319757,0.240740740740741,0.347811257929678,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Osagean",1097,12.0873825111238,161,20,-11.9194609317997,0.909766745796069,0.240740740740741,0.323474758291107,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0.666666666666667
"Virgilian",7,8.63771974852587,90,0,0.893128704903909,0.0160259565946125,0.25,0.234851116247091,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",20,10.0875391673324,146,1,0.668825792705458,0.0288489947722706,0.25,0.0878999713475513,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",55,11.0338676143159,178,2,0.690749371042229,0.0285585717294083,0.241379310344828,0.0767795446425055,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",148,11.656488301123,198.5,3,0.134515114708199,0.0668245237664721,0.246153846153846,0.0954524074360632,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",403,12.1753605696353,202,3,-0.380590037731368,0.106363519930268,0.253731343283582,0.147772170568478,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Virgilian",1097,12.3397648183095,202,3,-0.625553051594555,0.11739607004665,0.253731343283582,0.135488751983726,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0.666666666666667
"Wolfcampian",7,8.41557645058335,110,1,0.687712511778226,0.0319356259947565,0.253205128205128,0.0817621808981976,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",20,10.5282043788124,159,3,-0.0858407916647465,0.0927723857257363,0.245283018867924,0.0878992372224675,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",55,11.4208605118696,188,7,-1.47470630656482,0.176176143322127,0.25,0.132691397983994,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",148,11.8839840293386,202,9,-2.42341309658779,0.25059586577166,0.253731343283582,0.148199459933588,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",403,12.1804634191425,205,10,-3.89944263973605,0.359086696238478,0.25,0.1467191237565,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Wolfcampian",1097,12.2742830794882,205,9,-4.08844937893127,0.37907474229765,0.235294117647059,0.136345576812801,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0.666666666666667
"Atokan",7,9.52782453384847,69,0,-0.300299181209511,0.0276856357327272,0.5,3.1589123138497,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0.666666666666667
"Atokan",20,9.84661591963841,119,0,-0.166840635260843,0.00865228639791973,0.5,0.114419949448818,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0.666666666666667
"Atokan",55,11.0048072258616,154,0,-0.24295102887293,0.0127615961824992,0.509447415329768,0.0779960232536867,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0.666666666666667
"Atokan",148,11.4696871733457,177.5,1,-0.531481439138592,0.0490665018937741,0.5,0.0931138756236343,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0.666666666666667
"Atokan",403,11.8009572869701,187,2,-1.22575947014927,0.0901605730490398,0.508196721311475,0.113295752114682,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0.666666666666667
"Atokan",1097,12.0311751593732,187,2,-1.16925385356655,0.0900502371030615,0.5,0.120338157360929,9.05501127552035,-0.0402539830524606,0.579946909079565,0.5,0.666666666666667
"Chesterian",7,9.92409286149829,66,0,-0.0257879997208928,0.0008192404895911,0.5,0.268081361519105,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0.666666666666667
"Chesterian",20,11.2300648851661,86,0,-0.486298451414519,0.0429282967775749,0.5,0.146921813589306,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0.666666666666667
"Chesterian",55,11.4191058512227,96.5,1,-0.815215456356268,0.062824621597448,0.5,0.185548673966846,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0.666666666666667
"Chesterian",148,10.7463742558755,142,3,-1.16333500220742,0.0855550699152861,0.5,0.129667831181648,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0.666666666666667
"Chesterian",403,11.1422075500632,143,3,-1.53101905312221,0.110234976845109,0.5,0.10305848778071,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0.666666666666667
"Chesterian",1097,11.196005328674,143,3,-1.70619393396639,0.121534261856162,0.5,0.128090680933809,8.53348959127125,0.299096225362245,0.655144878637879,0.5,0.666666666666667
"Desmoinesian",7,9.21425472632065,69,0,-0.0333476136497421,0.00306486124576144,0.5,0.99306632211062,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0.666666666666667
"Desmoinesian",20,9.7874887296045,132,0,-0.00951987415993115,-0.00168557847395734,0.505102040816326,0.105372807002313,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0.666666666666667
"Desmoinesian",55,10.9295051775742,166,0,-0.0636297961783513,0.00574223311891969,0.508474576271186,0.0880502196383821,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0.666666666666667
"Desmoinesian",148,11.7382039409509,181,0,-0.0807515197413916,0.0109695188429757,0.5,0.104507440761878,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0.666666666666667
"Desmoinesian",403,12.1675056356096,187,0,-0.281227994528672,0.0274953851355369,0.5,0.125801279548786,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0.666666666666667
"Desmoinesian",1097,12.3765347031415,187,0,-0.533729408801443,0.0420020862541321,0.5,0.13793936699625,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0.666666666666667
"Guadalupian",7,8.56108594385286,96,2,-0.529415065780317,0.044077033586304,0.5,0.105761825534085,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0.666666666666667
