"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Missourian",1097,12.3135367330083,188,2,-4.30925579210778,0.500482166336984,0.154255319148936,0.111470453815119,8.84768089046022,-0.115125583038211,-0.27648949882178,0.25,0
"Morrowan",7,9.80658531101306,68,0,1.90250238667368,0.0653630781292511,0.0746268656716418,8.36851335669811,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",20,10.8258084058953,96,0,1.59197457204718,0.0667980268521611,0.0933866279069768,0.0757953959164416,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",55,10.7547598871216,135,0,1.40262622637387,0.0736366998908234,0.106382978723404,0.0642857586749199,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",148,11.0620597593896,162,0,1.00282367604242,0.105375427073239,0.11875,0.0675501969842024,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",403,11.7761406554995,166,0,-0.381245312813853,0.200880818525958,0.126506024096386,0.0957269832413304,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Morrowan",1097,11.9273480227007,166,0,-1.29002273287522,0.275249922404241,0.129518072289157,0.0816150936222521,8.8325858166335,0.222425458886852,0.188802894737091,0.25,0
"Osagean",7,9.31584229590185,89,28,-1.02179144833705,0.221771529842183,0.0752688172043011,0.231472919766321,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",20,10.4156637852038,126,45.5,-2.56148974284073,0.275330002464445,0.0984227521112767,0.149132279876974,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",55,11.2304038048851,147.5,58,-7.00766869293403,0.583631109366242,0.114285714285714,0.239871803428157,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",148,11.6994576178695,159,66,-13.1883712709165,1.06669020769691,0.121794871794872,0.218025010870844,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",403,12.0771309432469,161,68,-16.3932010198878,1.30672853309792,0.124223602484472,0.129822608439991,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Osagean",1097,12.1202190584433,161,68,-16.7853601498895,1.33948435132411,0.124223602484472,0.138764473841628,8.69713459778908,-0.24749146190919,-0.130504004304699,0.25,0
"Virgilian",7,8.53032324973557,90,1,1.54161955244277,0.0962367654391338,0.0818926974664679,0.244616165653291,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",20,10.0144754344274,146,4,0.688574335235322,0.131353432490292,0.111111111111111,0.045078012667912,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",55,11.0369899531003,178,5,-0.0836941679241859,0.170436011071624,0.138026290722042,0.0506896505918866,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",148,11.6947877867802,198.5,8,-1.4009009207772,0.252310782745652,0.155609654490067,0.102188581128054,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",403,12.2029928106459,202,9,-4.44055536038393,0.494692506831743,0.163366336633663,0.142014464874468,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Virgilian",1097,12.316251167542,202,9,-5.30683124888305,0.566011950226972,0.163366336633663,0.0955167502070018,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.25,0
"Wolfcampian",7,8.21717136101583,110,3.5,1.02776160615719,0.115937292223069,0.0937375189711638,0.151633007929861,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",20,10.5633734347103,159,11,-0.522555394216905,0.208370787235384,0.127977878615995,0.0603551145640594,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",55,11.3425587286181,188,21,-3.36273769709943,0.385510247882342,0.158600052042675,0.128610490302624,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
"Wolfcampian",148,11.8611679293888,202,27,-7.10698549467168,0.673541169540274,0.173698339983252,0.144945996336615,8.63765304387626,-0.178815486121056,0.543251799366137,0.25,0
